effective_time,spl_product_data_elements,active_ingredient,route,brand_name,substance_name,Time,Year,num_substance
20210305,['Hand Sanitizer ETHYL ALCOHOL WATER TROLAMINE GLYCERIN CARBOXYPOLYMETHYLENE ALCOHOL ALCOHOL'],['Hand Sanitizer ETHYL ALCOHOL WATER TROLAMINE GLYCERIN CARBOXYPOLYMETHYLENE ALCOHOL ALCOHOL'],['TOPICAL'],['Hand Sanitizer'],['ALCOHOL'],2021-03-05,2021,1
20210302,"['SPL listing data elements section Cetaphil Daily Facial Moisturizer with suncreen SPF 35 avobenzone, homosalate, octisalate, octocrylene Avobenzone Avobenzone Homosalate Homosalate Octisalate Octisalate Octocrylene Octocrylene Water Glycerin Dipropylene Glycol Panthenol Ethylhexyl Methoxycrylene Isopropyl Palmitate Silicon Dioxide Niacinamide Cetearyl Olivate Cetostearyl Alcohol Glyceryl Monostearate Potassium Cetyl Phosphate Sorbitan Olivate .Alpha.-Tocopherol Acetate Caprylyl Glycol Carbomer Interpolymer Type A (Allyl Sucrose Crosslinked) Palmitic Acid Ethylhexylglycerin Leontopodium Nivale Subsp. Alpinum Root Stearic Acid 1,2-Hexanediol Rice Germ Propanediol Sodium Hydroxide Adenosine Potassium Sorbate Sodium Benzoate Citric Acid Monohydrate Myristic Acid Buddleja Davidii Leaf Thymus Vulgaris Leaf Tocopherol (083215) P55113-0 Cetaphil Daily Face Moist SPF 35 3oz Carton_CLEAN_Artwork']","['SPL listing data elements section Cetaphil Daily Facial Moisturizer with suncreen SPF 35 avobenzone, homosalate, octisalate, octocrylene Avobenzone Avobenzone Homosalate Homosalate Octisalate Octisalate Octocrylene Octocrylene Water Glycerin Dipropylene Glycol Panthenol Ethylhexyl Methoxycrylene Isopropyl Palmitate Silicon Dioxide Niacinamide Cetearyl Olivate Cetostearyl Alcohol Glyceryl Monostearate Potassium Cetyl Phosphate Sorbitan Olivate .Alpha.-Tocopherol Acetate Caprylyl Glycol Carbomer Interpolymer Type A (Allyl Sucrose Crosslinked) Palmitic Acid Ethylhexylglycerin Leontopodium Nivale Subsp. Alpinum Root Stearic Acid 1,2-Hexanediol Rice Germ Propanediol Sodium Hydroxide Adenosine Potassium Sorbate Sodium Benzoate Citric Acid Monohydrate Myristic Acid Buddleja Davidii Leaf Thymus Vulgaris Leaf Tocopherol (083215) P55113-0 Cetaphil Daily Face Moist SPF 35 3oz Carton_CLEAN_Artwork']",['TOPICAL'],['Cetaphil Daily Facial Moisturizer with suncreen SPF 35'],"['AVOBENZONE', 'HOMOSALATE', 'OCTISALATE', 'OCTOCRYLENE']",2021-03-02,2021,4
20190717,['Lansoprazole Lansoprazole FD&C BLUE NO. 1 FD&C RED NO. 3 GELATIN HYPROMELLOSE 2910 (6 MPA.S) MAGNESIUM CARBONATE MANNITOL METHACRYLIC ACID - ETHYL ACRYLATE COPOLYMER (1:1) TYPE A POLYETHYLENE GLYCOL 6000 POLYSORBATE 80 SODIUM LAURYL SULFATE SODIUM STARCH GLYCOLATE TYPE A CORN SUGARCANE TALC TITANIUM DIOXIDE SHELLAC ISOPROPYL ALCOHOL BUTYL ALCOHOL AMMONIA ALCOHOL FERROSOFERRIC OXIDE ALUMINUM CHLOROHYDREX PROPYLENE GLYCOL LANSOPRAZOLE LANSOPRAZOLE KU;415 Lansoprazole Lansoprazole FD&C BLUE NO. 1 FD&C RED NO. 3 GELATIN HYPROMELLOSE 2910 (6 MPA.S) MAGNESIUM CARBONATE MANNITOL METHACRYLIC ACID - ETHYL ACRYLATE COPOLYMER (1:1) TYPE A POLYETHYLENE GLYCOL 6000 POLYSORBATE 80 SODIUM LAURYL SULFATE SODIUM STARCH GLYCOLATE TYPE A CORN SUGARCANE TALC TITANIUM DIOXIDE SHELLAC ISOPROPYL ALCOHOL BUTYL ALCOHOL AMMONIA ALCOHOL FERROSOFERRIC OXIDE ALUMINUM CHLOROHYDREX PROPYLENE GLYCOL LANSOPRAZOLE LANSOPRAZOLE KU;430'],None,['ORAL'],['Lansoprazole'],['LANSOPRAZOLE'],2019-07-17,2019,1
20210302,"['Dicyclomine hydrochloride Dicyclomine hydrochloride DICYCLOMINE HYDROCHLORIDE DICYCLOMINE STARCH, CORN LACTOSE MONOHYDRATE MAGNESIUM STEARATE MICROCRYSTALLINE CELLULOSE FD&C BLUE NO. 1 FD&C RED NO. 40 GELATIN, UNSPECIFIED SODIUM LAURYL SULFATE TITANIUM DIOXIDE West;ward;3126']",None,['ORAL'],['Dicyclomine hydrochloride'],['DICYCLOMINE HYDROCHLORIDE'],2021-03-02,2021,1
20210302,"['Low Dose Aspirin Aspirin ASPIRIN ASPIRIN STARCH, CORN DEXTROSE MONOHYDRATE FD&C YELLOW NO. 6 MALTODEXTRIN SUCRALOSE 44;218']","['Low Dose Aspirin Aspirin ASPIRIN ASPIRIN STARCH, CORN DEXTROSE MONOHYDRATE FD&C YELLOW NO. 6 MALTODEXTRIN SUCRALOSE 44;218']",['ORAL'],['Low Dose Aspirin'],['ASPIRIN'],2021-03-02,2021,1
20210301,"['TIZANIDINE HYDROCHLORIDE TIZANIDINE HYDROCHLORIDE TIZANIDINE HYDROCHLORIDE TIZANIDINE LACTOSE MONOHYDRATE HYPROMELLOSE, UNSPECIFIED MICROCRYSTALLINE CELLULOSE SILICON DIOXIDE TITANIUM DIOXIDE GELATIN, UNSPECIFIED ALCOHOL ISOPROPYL ALCOHOL BUTYL ALCOHOL PROPYLENE GLYCOL POTASSIUM HYDROXIDE AMMONIA Opaque Blue 4;MG Chemical Structure Figure 1 Figure 2 Figure 3']",None,['ORAL'],['TIZANIDINE HYDROCHLORIDE'],['TIZANIDINE HYDROCHLORIDE'],2021-03-01,2021,1
20210302,"['Allergy Relief Diphenhydramine HCl DIPHENHYDRAMINE HYDROCHLORIDE DIPHENHYDRAMINE STARCH, CORN D&C RED NO. 27 ALUMINUM LAKE MAGNESIUM STEARATE CELLULOSE, MICROCRYSTALLINE POLYETHYLENE GLYCOL, UNSPECIFIED POLYVINYL ALCOHOL, UNSPECIFIED SILICON DIOXIDE STEARIC ACID TALC TITANIUM DIOXIDE ANHYDROUS DIBASIC CALCIUM PHOSPHATE 44;329']","['Allergy Relief Diphenhydramine HCl DIPHENHYDRAMINE HYDROCHLORIDE DIPHENHYDRAMINE STARCH, CORN D&C RED NO. 27 ALUMINUM LAKE MAGNESIUM STEARATE CELLULOSE, MICROCRYSTALLINE POLYETHYLENE GLYCOL, UNSPECIFIED POLYVINYL ALCOHOL, UNSPECIFIED SILICON DIOXIDE STEARIC ACID TALC TITANIUM DIOXIDE ANHYDROUS DIBASIC CALCIUM PHOSPHATE 44;329']",['ORAL'],['Allergy Relief'],['DIPHENHYDRAMINE HYDROCHLORIDE'],2021-03-02,2021,1
20210302,"['Quetiapine Quetiapine POVIDONE, UNSPECIFIED DIBASIC CALCIUM PHOSPHATE DIHYDRATE MICROCRYSTALLINE CELLULOSE SODIUM STARCH GLYCOLATE TYPE A POTATO LACTOSE MONOHYDRATE MAGNESIUM STEARATE HYPROMELLOSE 2910 (6 MPA.S) POLYETHYLENE GLYCOL 400 TITANIUM DIOXIDE FERRIC OXIDE RED FERRIC OXIDE YELLOW QUETIAPINE FUMARATE QUETIAPINE 25 biconvex']",None,['ORAL'],['Quetiapine'],['QUETIAPINE FUMARATE'],2021-03-02,2021,1
20210302,"['ACETAMINOPHEN 325 MG ACETAMINOPHEN STARCH, CORN SODIUM STARCH GLYCOLATE TYPE A POTATO STEARIC ACID POVIDONE, UNSPECIFIED ACETAMINOPHEN ACETAMINOPHEN AP;012']","['ACETAMINOPHEN 325 MG ACETAMINOPHEN STARCH, CORN SODIUM STARCH GLYCOLATE TYPE A POTATO STEARIC ACID POVIDONE, UNSPECIFIED ACETAMINOPHEN ACETAMINOPHEN AP;012']",['ORAL'],['ACETAMINOPHEN 325 MG'],['ACETAMINOPHEN'],2021-03-02,2021,1
20210211,['Tranexamic Acid Tranexamic Acid TRANEXAMIC ACID TRANEXAMIC ACID WATER'],None,['INTRAVENOUS'],['Tranexamic Acid'],['TRANEXAMIC ACID'],2021-02-11,2021,1
20210303,['Biofreeze Portable Dry Solid MENTHOL SHEA BUTTER CETYL ALCOHOL COCOYL CAPRYLOCAPRATE DISTEARDIMONIUM HECTORITE ETHYLHEXYLGLYCERIN GLYCERIN ISOPENTYLDIOL MICROCRYSTALLINE WAX PARAFFIN PHENOXYETHANOL POLYGLYCERYL-3 PENTARICINOLEATE POLYGLYCERYL-4 ISOSTEARATE SILICON DIOXIDE SODIUM CHLORIDE SORBITAN ISOSTEARATE WATER MENTHOL MENTHOL'],['Biofreeze Portable Dry Solid MENTHOL SHEA BUTTER CETYL ALCOHOL COCOYL CAPRYLOCAPRATE DISTEARDIMONIUM HECTORITE ETHYLHEXYLGLYCERIN GLYCERIN ISOPENTYLDIOL MICROCRYSTALLINE WAX PARAFFIN PHENOXYETHANOL POLYGLYCERYL-3 PENTARICINOLEATE POLYGLYCERYL-4 ISOSTEARATE SILICON DIOXIDE SODIUM CHLORIDE SORBITAN ISOSTEARATE WATER MENTHOL MENTHOL'],['TOPICAL'],['Biofreeze Portable Dry Solid'],['MENTHOL'],2021-03-03,2021,1
20210308,['Antibacterial Benzalkonium Chloride WATER SODIUM LAURETH SULFATE COCAMIDOPROPYL BETAINE SODIUM LAUROAMPHOACETATE SODIUM CHLORIDE GLYCERIN GLYCOL DISTEARATE POLYQUATERNIUM-7 (70/30 ACRYLAMIDE/DADMAC; 1600000 MW) METHYLCHLOROISOTHIAZOLINONE ALOE VERA LEAF METHYLISOTHIAZOLINONE FD&C YELLOW NO. 5 CITRIC ACID MONOHYDRATE .ALPHA.-TOCOPHEROL ACETATE FD&C RED NO. 4 BENZALKONIUM CHLORIDE BENZALKONIUM'],['Antibacterial Benzalkonium Chloride WATER SODIUM LAURETH SULFATE COCAMIDOPROPYL BETAINE SODIUM LAUROAMPHOACETATE SODIUM CHLORIDE GLYCERIN GLYCOL DISTEARATE POLYQUATERNIUM-7 (70/30 ACRYLAMIDE/DADMAC; 1600000 MW) METHYLCHLOROISOTHIAZOLINONE ALOE VERA LEAF METHYLISOTHIAZOLINONE FD&C YELLOW NO. 5 CITRIC ACID MONOHYDRATE .ALPHA.-TOCOPHEROL ACETATE FD&C RED NO. 4 BENZALKONIUM CHLORIDE BENZALKONIUM'],['TOPICAL'],['Antibacterial'],['BENZALKONIUM CHLORIDE'],2021-03-08,2021,1
20210310,['Art of Sport Anti Dandruff Victory Pyrithione Zinc PYRITHIONE ZINC PYRITHIONE ZINC ALCOHOL DECYL GLUCOSIDE WATER SODIUM C14-16 OLEFIN SULFONATE PEG-120 METHYL GLUCOSE DIOLEATE COCONUT OIL ALOE VERA LEAF HAMAMELIS VIRGINIANA LEAF WATER PEG-16 MACADAMIA GLYCERIDES PHENOXYETHANOL SORBIC ACID CITRIC ACID MONOHYDRATE PROPYLENE GLYCOL TEA TREE OIL CARBOXYMETHYLCELLULOSE SODIUM LAURYL LACTATE BENZOIC ACID COCAMIDOPROPYL BETAINE GLYCERIN'],['Art of Sport Anti Dandruff Victory Pyrithione Zinc PYRITHIONE ZINC PYRITHIONE ZINC ALCOHOL DECYL GLUCOSIDE WATER SODIUM C14-16 OLEFIN SULFONATE PEG-120 METHYL GLUCOSE DIOLEATE COCONUT OIL ALOE VERA LEAF HAMAMELIS VIRGINIANA LEAF WATER PEG-16 MACADAMIA GLYCERIDES PHENOXYETHANOL SORBIC ACID CITRIC ACID MONOHYDRATE PROPYLENE GLYCOL TEA TREE OIL CARBOXYMETHYLCELLULOSE SODIUM LAURYL LACTATE BENZOIC ACID COCAMIDOPROPYL BETAINE GLYCERIN'],['TOPICAL'],['Art of Sport Anti Dandruff Victory'],['PYRITHIONE ZINC'],2021-03-10,2021,1
20210309,['Risperidone Risperidone RISPERIDONE RISPERIDONE yellow oblong 0;25;1035 Risperidone Risperidone RISPERIDONE RISPERIDONE red oblong R0;50;1036 Risperidone Risperidone RISPERIDONE RISPERIDONE white to off white oblong R1;1037 Risperidone Risperidone RISPERIDONE RISPERIDONE orange oblong R2;1038 Risperidone Risperidone RISPERIDONE RISPERIDONE yellow oblong R3;1039 Risperidone Risperidone RISPERIDONE RISPERIDONE yellow oblong R4;1040'],None,['ORAL'],['Risperidone'],['RISPERIDONE'],2021-03-09,2021,1
20210302,['Atorvastatin Calcium Atorvastatin Calcium ATORVASTATIN CALCIUM TRIHYDRATE ATORVASTATIN MICROCRYSTALLINE CELLULOSE 101 CALCIUM CARBONATE LACTOSE MONOHYDRATE CROSCARMELLOSE SODIUM HYDROXYPROPYL CELLULOSE (110000 WAMW) POLYSORBATE 80 MAGNESIUM STEARATE HYPROMELLOSE 2910 (6 MPA.S) POLYETHYLENE GLYCOL 6000 TITANIUM DIOXIDE TALC elliptical 10;ATS'],None,['ORAL'],['Atorvastatin Calcium'],['ATORVASTATIN CALCIUM TRIHYDRATE'],2021-03-02,2021,1
20210302,"['Alert Alertness Aid Caffeine CAFFEINE CAFFEINE DEXTROSE ANHYDROUS DIBASIC CALCIUM PHOSPHATE D&C YELLOW NO. 10 ALUMINUM LAKE MAGNESIUM STEARATE MICROCRYSTALLINE CELLULOSE STARCH, CORN FD&C YELLOW NO. 6 SILICON DIOXIDE 44;226']","['Alert Alertness Aid Caffeine CAFFEINE CAFFEINE DEXTROSE ANHYDROUS DIBASIC CALCIUM PHOSPHATE D&C YELLOW NO. 10 ALUMINUM LAKE MAGNESIUM STEARATE MICROCRYSTALLINE CELLULOSE STARCH, CORN FD&C YELLOW NO. 6 SILICON DIOXIDE 44;226']",['ORAL'],['Alert Alertness Aid'],['CAFFEINE'],2021-03-02,2021,1
20210223,['CLOBETASOL PROPIONATE Clobetasol Propionate CLOBETASOL PROPIONATE CLOBETASOL PROPYLENE GLYCOL GLYCERYL MONOSTEARATE CETOSTEARYL ALCOHOL PEG-100 STEARATE WHITE WAX CHLOROCRESOL ANHYDROUS TRISODIUM CITRATE ANHYDROUS CITRIC ACID WATER structure'],None,['TOPICAL'],['CLOBETASOL PROPIONATE'],['CLOBETASOL PROPIONATE'],2021-02-23,2021,1
20210304,"['Nicotine Nicotine Polacrilex NICOTINE NICOTINE ACACIA ACESULFAME POTASSIUM CARNAUBA WAX HYDROXYPROPYL CELLULOSE, UNSPECIFIED MAGNESIUM OXIDE SODIUM BICARBONATE SODIUM CARBONATE TALC TITANIUM DIOXIDE XYLITOL']","['Nicotine Nicotine Polacrilex NICOTINE NICOTINE ACACIA ACESULFAME POTASSIUM CARNAUBA WAX HYDROXYPROPYL CELLULOSE, UNSPECIFIED MAGNESIUM OXIDE SODIUM BICARBONATE SODIUM CARBONATE TALC TITANIUM DIOXIDE XYLITOL']",['BUCCAL'],['Nicotine'],['NICOTINE'],2021-03-04,2021,1
20210226,"['Clobazam clobazam CLOBAZAM CLOBAZAM ANHYDROUS CITRIC ACID DIMETHICONE MAGNESIUM ALUMINUM SILICATE MALTITOL METHYLPARABEN POLYSORBATE 80 PROPYLPARABEN PROPYLENE GLYCOL SILICON DIOXIDE SODIUM PHOSPHATE, DIBASIC, ANHYDROUS SUCRALOSE WATER XANTHAN GUM off-white']",None,['ORAL'],['Clobazam'],['CLOBAZAM'],2021-02-26,2021,1
20210303,"['NIZATIDINE NIZATIDINE NIZATIDINE NIZATIDINE ANHYDROUS CITRIC ACID GLYCERIN METHYLPARABEN POVIDONE PROPYLPARABEN WATER SACCHARIN SODIUM SODIUM CHLORIDE SODIUM CITRATE SUCROSE XANTHAN GUM clear, pale-yellow']",None,['ORAL'],['NIZATIDINE'],['NIZATIDINE'],2021-03-03,2021,1
20210304,"['Metformin HCl Metformin HCl METFORMIN HYDROCHLORIDE METFORMIN POVIDONE K30 POVIDONE K90 STARCH, CORN MAGNESIUM STEARATE HYPROMELLOSE 2910 (6 MPA.S) POLYETHYLENE GLYCOL 400 MALTODEXTRIN TRIACETIN G;12']",None,['ORAL'],['Metformin HCl'],['METFORMIN HYDROCHLORIDE'],2021-03-04,2021,1
20210301,"['Doxycycline Hyclate DOXYCYCLINE HYCLATE DOXYCYCLINE HYCLATE DOXYCYCLINE ANHYDROUS ANHYDROUS LACTOSE SILICON DIOXIDE HYPROMELLOSE, UNSPECIFIED MAGNESIUM STEARATE MICROCRYSTALLINE CELLULOSE POLYETHYLENE GLYCOL, UNSPECIFIED STEARIC ACID TITANIUM DIOXIDE FD&C BLUE NO. 1 light blue 2985']",None,['ORAL'],['Doxycycline Hyclate'],['DOXYCYCLINE HYCLATE'],2021-03-01,2021,1
20210305,"['Lisinopril Lisinopril ANHYDROUS DIBASIC CALCIUM PHOSPHATE MANNITOL SILICON DIOXIDE STARCH, CORN MAGNESIUM STEARATE FERRIC OXIDE RED LISINOPRIL LISINOPRIL ANHYDROUS 5']",None,['ORAL'],['Lisinopril'],['LISINOPRIL'],2021-03-05,2021,1
20210308,"['Losartan Potassium Losartan Potassium MICROCRYSTALLINE CELLULOSE LACTOSE MONOHYDRATE STARCH, CORN LOW-SUBSTITUTED HYDROXYPROPYL CELLULOSE, UNSPECIFIED MAGNESIUM STEARATE HYDROXYPROPYL CELLULOSE (1600000 WAMW) HYPROMELLOSE 2910 (6 MPA.S) TITANIUM DIOXIDE FD&C BLUE NO. 2 D&C YELLOW NO. 10 WATER LOSARTAN POTASSIUM LOSARTAN Biconvex E;4;6']",None,['ORAL'],['Losartan Potassium'],['LOSARTAN POTASSIUM'],2021-03-08,2021,1
20210308,"['Furosemide Furosemide STARCH, PREGELATINIZED CORN SODIUM STARCH GLYCOLATE TYPE A POTATO CELLULOSE, MICROCRYSTALLINE ANHYDROUS LACTOSE SILICON DIOXIDE MAGNESIUM STEARATE FUROSEMIDE FUROSEMIDE EP;117;40']",None,['ORAL'],['Furosemide'],['FUROSEMIDE'],2021-03-08,2021,1
20210303,"['Hand Sanitizer Ethyl Alcohol GLYCERIN WATER ALCOHOL ALCOHOL OLIVE OIL CARBOMER 940 BUTYLENE GLYCOL ROYAL JELLY ALOE VERA LEAF AMINOMETHYLPROPANOL STYRENE/ACRYLAMIDE COPOLYMER (MW 500000) HYALURONATE SODIUM 1,2-HEXANEDIOL HONEY MACADAMIA OIL ALPHA-TOCOPHEROL ACETATE BUTYL ACRYLATE/METHYL METHACRYLATE/METHACRYLIC ACID COPOLYMER (18000 MW) ASCORBIC ACID SHEA BUTTER PROPOLIS WAX PANTHENOL MEDIUM-CHAIN TRIGLYCERIDES']","['Hand Sanitizer Ethyl Alcohol GLYCERIN WATER ALCOHOL ALCOHOL OLIVE OIL CARBOMER 940 BUTYLENE GLYCOL ROYAL JELLY ALOE VERA LEAF AMINOMETHYLPROPANOL STYRENE/ACRYLAMIDE COPOLYMER (MW 500000) HYALURONATE SODIUM 1,2-HEXANEDIOL HONEY MACADAMIA OIL ALPHA-TOCOPHEROL ACETATE BUTYL ACRYLATE/METHYL METHACRYLATE/METHACRYLIC ACID COPOLYMER (18000 MW) ASCORBIC ACID SHEA BUTTER PROPOLIS WAX PANTHENOL MEDIUM-CHAIN TRIGLYCERIDES']",['TOPICAL'],['Hand Sanitizer'],['ALCOHOL'],2021-03-03,2021,1
20210305,"['Mucus Relief Cold and Flu All in One ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN, and PHENYLEPHRINE HYDROCHLORIDE SILICON DIOXIDE CROSCARMELLOSE SODIUM CROSPOVIDONE, UNSPECIFIED FD&C RED NO. 40 ALUMINUM OXIDE FD&C YELLOW NO. 6 MAGNESIUM STEARATE MALTODEXTRIN CELLULOSE, MICROCRYSTALLINE POLYETHYLENE GLYCOL, UNSPECIFIED POLYVINYL ALCOHOL, UNSPECIFIED POVIDONE, UNSPECIFIED STARCH, CORN STEARIC ACID TALC TITANIUM DIOXIDE ACETAMINOPHEN ACETAMINOPHEN DEXTROMETHORPHAN HYDROBROMIDE DEXTROMETHORPHAN GUAIFENESIN GUAIFENESIN PHENYLEPHRINE HYDROCHLORIDE PHENYLEPHRINE AAA;1165']","['Mucus Relief Cold and Flu All in One ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN, and PHENYLEPHRINE HYDROCHLORIDE SILICON DIOXIDE CROSCARMELLOSE SODIUM CROSPOVIDONE, UNSPECIFIED FD&C RED NO. 40 ALUMINUM OXIDE FD&C YELLOW NO. 6 MAGNESIUM STEARATE MALTODEXTRIN CELLULOSE, MICROCRYSTALLINE POLYETHYLENE GLYCOL, UNSPECIFIED POLYVINYL ALCOHOL, UNSPECIFIED POVIDONE, UNSPECIFIED STARCH, CORN STEARIC ACID TALC TITANIUM DIOXIDE ACETAMINOPHEN ACETAMINOPHEN DEXTROMETHORPHAN HYDROBROMIDE DEXTROMETHORPHAN GUAIFENESIN GUAIFENESIN PHENYLEPHRINE HYDROCHLORIDE PHENYLEPHRINE AAA;1165']",['ORAL'],['Mucus Relief Cold and Flu All in One'],"['ACETAMINOPHEN', 'DEXTROMETHORPHAN HYDROBROMIDE', 'GUAIFENESIN', 'PHENYLEPHRINE HYDROCHLORIDE']",2021-03-05,2021,4
20210308,"['Benazepril Hydrochloride Benazepril Hydrochloride CARNAUBA WAX SILICON DIOXIDE CROSPOVIDONE HYPROMELLOSES LACTOSE MONOHYDRATE MAGNESIUM STEARATE CELLULOSE, MICROCRYSTALLINE POLYDEXTROSE POLYETHYLENE GLYCOL, UNSPECIFIED STARCH, CORN TITANIUM DIOXIDE TRIACETIN FD&C RED NO. 40 BENAZEPRIL HYDROCHLORIDE BENAZEPRILAT S;342']",None,['ORAL'],['Benazepril Hydrochloride'],['BENAZEPRIL HYDROCHLORIDE'],2021-03-08,2021,1
20210308,"['Olmesartan Medoxomil Olmesartan Medoxomil OLMESARTAN MEDOXOMIL OLMESARTAN LACTOSE MONOHYDRATE MICROCRYSTALLINE CELLULOSE LOW-SUBSTITUTED HYDROXYPROPYL CELLULOSE, UNSPECIFIED HYDROXYPROPYL CELLULOSE (90000 WAMW) STEARIC ACID MAGNESIUM STEARATE HYPROMELLOSE 2910 (6 MPA.S) TALC TITANIUM DIOXIDE white to off-white round shape OLM;20']",None,['ORAL'],['Olmesartan Medoxomil'],['OLMESARTAN MEDOXOMIL'],2021-03-08,2021,1
20210223,"['Phenobarbital Phenobarbital PHENOBARBITAL PHENOBARBITAL SILICON DIOXIDE LACTOSE MONOHYDRATE MICROCRYSTALLINE CELLULOSE SODIUM STARCH GLYCOLATE TYPE A MAGNESIUM STEARATE White to off-white Round, Biconvex T;30 structure']",None,['ORAL'],['Phenobarbital'],['PHENOBARBITAL'],2021-02-23,2021,1
20210302,"['Levofloxacin Levofloxacin LEVOFLOXACIN LEVOFLOXACIN ANHYDROUS CROSPOVIDONE (15 MPA.S AT 5%) MICROCRYSTALLINE CELLULOSE MAGNESIUM STEARATE TITANIUM DIOXIDE POLYSORBATE 80 FERRIC OXIDE RED FERRIC OXIDE YELLOW HYPROMELLOSE, UNSPECIFIED POLYETHYLENE GLYCOL, UNSPECIFIED capsule ML;63']",None,['ORAL'],['Levofloxacin'],['LEVOFLOXACIN'],2021-03-02,2021,1
20210225,"['Spironolactone spironolactone SPIRONOLACTONE SPIRONOLACTONE CALCIUM SULFATE, UNSPECIFIED FORM STARCH, CORN HYPROMELLOSE, UNSPECIFIED MAGNESIUM STEARATE POVIDONE, UNSPECIFIED TITANIUM DIOXIDE FERRIC OXIDE RED FERRIC OXIDE YELLOW FERROSOFERRIC OXIDE POLYETHYLENE GLYCOL, UNSPECIFIED PEPPERMINT TL218 structure figure01 figure02']",None,['ORAL'],['Spironolactone'],['SPIRONOLACTONE'],2021-02-25,2021,1
20210302,['Atorvastatin Calcium Atorvastatin Calcium ATORVASTATIN CALCIUM TRIHYDRATE ATORVASTATIN MICROCRYSTALLINE CELLULOSE 101 CALCIUM CARBONATE LACTOSE MONOHYDRATE CROSCARMELLOSE SODIUM HYDROXYPROPYL CELLULOSE (110000 WAMW) POLYSORBATE 80 MAGNESIUM STEARATE HYPROMELLOSE 2910 (6 MPA.S) POLYETHYLENE GLYCOL 6000 TITANIUM DIOXIDE TALC elliptical 20;ATS'],None,['ORAL'],['Atorvastatin Calcium'],['ATORVASTATIN CALCIUM TRIHYDRATE'],2021-03-02,2021,1
20210302,"['Losartan Potassium and Hydrochlorothiazide Losartan Potassium and Hydrochlorothiazide HYDROCHLOROTHIAZIDE HYDROCHLOROTHIAZIDE LOSARTAN POTASSIUM LOSARTAN ANHYDROUS LACTOSE MICROCRYSTALLINE CELLULOSE FERRIC OXIDE YELLOW HYDROXYPROPYL CELLULOSE (1600000 WAMW) HYPROMELLOSE, UNSPECIFIED MAGNESIUM STEARATE SILICON DIOXIDE STARCH, CORN TITANIUM DIOXIDE yellow tear drop LU;M43']",None,['ORAL'],['Losartan Potassium and Hydrochlorothiazide'],"['HYDROCHLOROTHIAZIDE', 'LOSARTAN POTASSIUM']",2021-03-02,2021,2
20210302,"['Allergy Diphenhydramine HCl DIPHENHYDRAMINE HYDROCHLORIDE DIPHENHYDRAMINE MICROCRYSTALLINE CELLULOSE D&C RED NO. 27 ALUMINUM LAKE MAGNESIUM STEARATE POLYETHYLENE GLYCOL, UNSPECIFIED SILICON DIOXIDE STEARIC ACID TITANIUM DIOXIDE TALC POLYVINYL ALCOHOL, UNSPECIFIED STARCH, CORN ANHYDROUS DIBASIC CALCIUM PHOSPHATE 44;329']","['Allergy Diphenhydramine HCl DIPHENHYDRAMINE HYDROCHLORIDE DIPHENHYDRAMINE MICROCRYSTALLINE CELLULOSE D&C RED NO. 27 ALUMINUM LAKE MAGNESIUM STEARATE POLYETHYLENE GLYCOL, UNSPECIFIED SILICON DIOXIDE STEARIC ACID TITANIUM DIOXIDE TALC POLYVINYL ALCOHOL, UNSPECIFIED STARCH, CORN ANHYDROUS DIBASIC CALCIUM PHOSPHATE 44;329']",['ORAL'],['Allergy'],['DIPHENHYDRAMINE HYDROCHLORIDE'],2021-03-02,2021,1
20210304,['TopCare Pain Relieving Analgesic LIDOCAINE HYDROCHLORIDE LIDOCAINE HYDROCHLORIDE LIDOCAINE LIDOCAINE HYDROCHLORIDE ANHYDROUS CARBOMER INTERPOLYMER TYPE A (ALLYL SUCROSE CROSSLINKED) Alcohol ALOE VERA LEAF Aminomethylpropanol Caprylyl Trisiloxane Cetostearyl Alcohol Ceteth-20 Phosphate Dihexadecyl Phosphate Dimethicone EDETATE DISODIUM Ethylhexylglycerin Glyceryl Stearate SE Phenoxyethanol Steareth-21 Water'],['TopCare Pain Relieving Analgesic LIDOCAINE HYDROCHLORIDE LIDOCAINE HYDROCHLORIDE LIDOCAINE LIDOCAINE HYDROCHLORIDE ANHYDROUS CARBOMER INTERPOLYMER TYPE A (ALLYL SUCROSE CROSSLINKED) Alcohol ALOE VERA LEAF Aminomethylpropanol Caprylyl Trisiloxane Cetostearyl Alcohol Ceteth-20 Phosphate Dihexadecyl Phosphate Dimethicone EDETATE DISODIUM Ethylhexylglycerin Glyceryl Stearate SE Phenoxyethanol Steareth-21 Water'],['TOPICAL'],['TopCare Pain Relieving Analgesic'],['LIDOCAINE HYDROCHLORIDE'],2021-03-04,2021,1
